Engine Type,Engine Power,Distance,Towing Speed,Tow Type,Tow Size,Wind Speed,Current Speed,Wave Height,Sea State,Water Depth,Wind Direction,Maintenance History,Fuel Consumption,Pilotage Point,Berthing Point,Waypoints,Traffic
1,1000,37,9.374613517307715,0,1034,10.90152763706345,1.7869608392525864,2.986068587280845,1.5893168142241187,17.833467268300524,5,0,450.26070014038544,"(67.09413955318777, -5.09294043708104)","(-31.884987926058685, -163.93918832292096)","[(-9.06490661856273, -21.324108993217067), (61.953441812051864, 141.18188464618765), (-75.32064312928817, -81.79442882513268), (63.20660344379414, 119.65567162906285)]",35
1,1000,25,8.425526389033394,0,4164,8.352167514005773,1.7019024762159032,2.4020464522881637,1.3079343869427829,12.950313511137969,3,1,627.0381597258349,"(34.29923188386813, -126.84158366187873)","(-50.45997630074974, -67.54026414533062)","[(-29.071849682319424, -60.843851345514764), (-66.56426909971543, 19.054848718914627)]",5
0,1000,15,9.816384727819967,0,6099,3.173253435063075,0.10143991449257128,0.730764979563525,1.898744057324076,10.735771515431495,1,1,757.1457709172995,"(41.194437908444485, 176.9996967382886)","(-3.4635101093487606, 95.12625588705924)","[(-22.839830138379483, 136.64810844285063), (-42.88433958076947, -93.74121633617742), (21.072565980122448, -16.651180141519063), (19.93739620430412, -62.077067179617316)]",39
1,3000,25,9.841733295373558,0,1668,3.4665663717408446,1.1715915638561853,1.5383949294531791,1.3801150928975088,15.332480513254314,7,2,904.9299971530168,"(-83.00656151190256, 8.317335151474595)","(71.51146280050091, 43.01599060545442)","[(-36.618777060068375, 179.6068318881359)]",19
0,3000,34,7.443594948696665,0,6778,2.595880270774704,1.6414744278119902,2.039458206370509,1.765870397505343,10.305421953866556,3,2,1437.04668476706,"(84.06127373846212, 67.97972013656681)","(-47.76228889926528, 27.458003112079382)","[(18.831324338903713, -52.521902293764256), (-15.910922389571212, -78.33497935848126), (-88.91407643661272, -96.82048825210019), (-23.17235908752187, 23.069641101301443)]",4
0,3000,40,9.521120455302569,1,6959,8.184718083466969,1.0831103695499138,0.31090579668286744,4.454041404150899,11.46661416348525,3,1,1838.4344546363081,"(-27.977267385128627, 32.02034793939842)","(-27.900765850239253, 166.95896894473339)","[(17.700237422160285, 176.52823271622316), (7.588148503272166, 67.80170738492149), (61.938830833030835, -29.508471924434986), (-87.50775890207044, -95.1776749097372)]",16
1,2000,25,5.934838314957242,1,1851,2.9741453418115937,0.8003665633832995,2.8943692474860194,4.402526874717114,16.63841588181164,7,1,481.8419157478621,"(88.50955475033646, -7.041988327914822)","(-23.29898172609076, -91.13915281139337)","[(-5.995736292074838, -79.85007781608911)]",32
1,3000,9,6.901799164904324,2,7774,6.981126595967462,1.8577679440403747,2.4157612055159348,4.389278660676866,8.320990447123416,6,1,963.7485774524168,"(32.76046668226684, -132.56638550096403)","(82.49564471794318, 4.140851683295324)","[(-58.727984409485266, -69.68621743401364), (-8.15450162544856, 56.11859021505185), (63.05500106212534, -124.80590188885108)]",13
1,3000,6,2.6381546080129867,1,5940,10.72227493633972,1.9892668703779843,0.4409980758912887,1.2977991652180636,8.549825892010514,4,1,641.4867829442337,"(-78.76132715148981, 43.98778267104717)","(38.206180650139544, 115.67198957901195)","[(86.09038734833047, 12.509590130922732), (-12.58671951010136, -121.27341382892169)]",11
1,1000,46,8.936080349031485,1,8438,10.319783910336476,1.610832851933489,0.39711406616373435,0.8685062516849384,17.602601544344488,1,2,1254.8596960554482,"(88.10024843660932, 82.91238289094326)","(-17.420798020125147, 22.52113162017227)","[(-39.875063895425825, 106.18832820283438), (58.41879351423154, -74.02236440422276), (33.845253328928294, 154.67176451065137)]",18
1,3000,29,3.4920241393920666,2,7311,11.130273662889037,0.2964054114141432,1.8214225976459026,1.0349059430982088,18.68781215114995,5,2,1034.9061001271098,"(-1.6051628302385978, 155.4109250753204)","(-71.8922747662836, -38.247067164664145)","[(-48.72433495927767, 36.496967945349326), (-3.430430404246536, 88.92690837713161), (73.4891145815024, 7.406110697968302)]",2
0,2000,17,8.80927401545216,2,1522,8.131706994404786,0.20813558797879117,2.581730747453765,3.6165625638053536,15.591664497986923,3,1,451.7153165253735,"(46.229462114167035, -10.304832600611405)","(84.6764451253004, -176.2708488973489)","[(26.22497811671026, -65.91896500151772), (-47.54342727780361, -8.535167893682996), (-66.172501523065, -99.7002603478914), (-87.05962945129413, -133.2587656738483)]",26
0,1000,42,7.825953107517518,0,9860,3.665359152860792,0.14860829444933543,0.9065168449537826,1.1218695978493303,13.311377960792797,7,0,1314.6900305157358,"(-89.28212489253659, 170.09171441631077)","(7.347666868645348, -111.57469911060082)","[(-28.66862069100943, 5.415101551600941), (-22.54033987541466, 70.99002491469582), (-87.13302396305818, -112.26420437100165), (-25.006465379178337, -167.32426921729922)]",43
0,1000,38,3.4222730975913596,1,1491,8.88789481506712,1.312830556048784,0.9135272350358725,4.1583413918940195,5.653648218865692,7,1,279.1463777084716,"(-49.118653552303634, -143.64938184046028)","(-44.17385237438575, -69.61322468551053)","[(-47.68038670188518, 32.07016625467111), (-25.425941062405442, 136.63794186389407), (-14.449099997321383, 106.14478507662375), (-35.23624881499565, -17.64190523424611)]",29
1,1000,41,4.272851488465998,0,1030,5.5573284510963745,1.1642932823930057,1.1200934181831914,0.841027301211485,11.541974705722769,4,0,278.1869110271059,"(-45.97717255089308, 47.14696158904002)","(22.01528235837766, 53.19780488429478)","[(-89.09093909098829, -135.45752954026287), (-78.12058718923659, 26.20569660802107)]",30
0,2000,46,2.541405874914613,1,2215,17.298218159427194,0.10043182872401313,0.6505118781921398,1.4617394211407237,18.588126374766205,3,2,455.3093404921444,"(84.97702304009192, 168.23647039321878)","(82.82696987932448, -7.562577218483625)","[(-77.04323152526149, 132.1586313163653)]",21
0,2000,3,5.5292293988203545,2,3278,18.16731070540692,0.29303224281713214,1.9167349072115916,3.26672534571751,12.367735987425352,3,0,360.97537639292216,"(-77.4815226066606, -98.2414295721453)","(79.42518415927532, -63.92495534390997)","[(-22.42797627823768, 125.02334198902076), (28.021989808704973, 171.78662383985733), (-58.59555635874979, -137.52006469315126), (52.74992829420563, 105.2787384428861)]",4
1,1000,22,5.237792906697887,2,5211,9.580955413538838,0.7858744532426982,2.8668541395450644,3.935161458024078,17.028157804988766,2,1,636.3314439473536,"(87.03863611987856, 179.92200574566442)","(16.521385360398995, -136.22498191178983)","[(85.79928965649611, 99.16371298364311), (13.089304467159565, -63.56835368075566), (-36.75530436464729, 178.3321324959332), (72.29108106754543, 94.63206937029298)]",21
1,3000,39,8.586734568510128,2,9516,6.857049212358688,0.46404601765870224,1.55974186017818,0.7582549318518067,6.484950217950359,6,0,1956.247944515685,"(56.55920564804825, 127.43476847476353)","(89.83715444128822, 10.04372787199361)","[(51.923786761027685, -90.79759116760829)]",13
0,2000,35,2.0347974883119013,0,9707,11.33526929725734,1.4081893804183243,1.998437837747531,0.49852331494894375,8.989638725265888,5,1,1113.1358241818332,"(-87.79474018978232, -128.17210551097466)","(-53.3769886503844, -120.46990873883331)","[(-56.08829363021652, 75.42026851066694), (28.98958357601657, -57.24520786793539)]",10
1,3000,44,2.7353823864939484,0,8246,6.170766309233128,0.9163135608584507,1.5674322089085622,0.07715997084000115,15.886984552371052,4,0,1185.6704750172012,"(69.23018625745522, -111.23414108830882)","(16.590772532165275, -63.337885762540694)","[(-69.32889502079831, -149.90606029690852), (-38.02189733372914, -65.1058377505408), (81.1988559528107, 118.99417514425159), (-6.378868394847487, 56.93303275824968)]",33
1,3000,33,4.562730082260716,0,5026,1.1391036356705064,0.9382762625286636,1.4449922325638322,1.0450787237874088,5.509004016314188,6,2,954.3102781438108,"(-30.049710548085606, -129.56546039107891)","(71.54550779194554, -83.91681311468177)","[(-80.99696776826224, 170.90476464394402), (22.851518699920533, -54.19443700401261)]",8
0,1000,24,5.8935014619855455,1,7907,7.097725732057089,0.3082260717944536,0.31004291915591176,0.10161973164143245,14.573677732861592,5,2,932.1440350876532,"(58.45850081011838, -74.41489272584207)","(52.297050354069825, -69.06594887100887)","[(71.86801227648246, 82.49381439185635), (11.053873873618997, 28.910853376661805), (14.010702362827715, 89.0782443496579)]",12
1,3000,12,8.267685428400277,0,2672,17.312323207219315,0.5368121738616456,2.206626137425956,0.8125238163922155,13.031475191334087,2,0,564.83667542241,"(6.144058211711609, -7.869289285432529)","(59.96258953648362, 177.07606317203988)","[(64.12958134720043, -123.18020045972568), (-84.73698431000327, -150.81011262259167)]",17
0,3000,46,3.7091926013980423,1,9093,19.30028237274063,0.16634787212371438,0.41599601176820034,4.000539778950097,18.122826848609023,6,2,1421.16857899293,"(-26.506731379265673, -99.89027509834207)","(-54.01825043093825, -102.30901735876193)","[(-78.51229278565641, -173.74313286271908), (34.82445150357671, -57.08237332862055), (85.64341045504133, -102.41658399669468), (77.27140570697702, -108.2487576102455)]",37
1,2000,39,5.076138206499679,1,8785,3.349220406845186,1.6384774940254236,2.4832085508638317,0.12465826692040549,8.026954929056478,5,0,1274.438780106975,"(-4.503358407711772, 56.12590490831377)","(20.378497805250902, 31.76466820089371)","[(32.78982863239996, 82.72273797044431)]",25
1,3000,43,9.865353097391752,1,9221,6.077299450941506,0.1533811888865575,2.063295059386061,0.3644672532695198,8.93688004961178,5,0,2194.730549563536,"(-48.85403867047447, 148.19372187885557)","(-9.511409650867307, 141.84209264265877)","[(-74.8263852706037, -7.455832089271496)]",20
0,1000,2,7.288201854248323,0,4185,1.9632983244999713,0.759014963269647,1.8692540531993829,4.194536618923687,6.101768974530172,4,0,433.0764037084966,"(-30.395151910057997, -82.53858070611783)","(-1.1033155730738855, 83.67867736266862)","[(-48.2146115805707, 122.52085762700858)]",42
1,2000,47,5.2524287684412885,1,3194,15.999881373607733,0.9021803868383518,1.788044667463714,2.0060031248214116,19.16156319741093,4,0,813.1283042334812,"(-15.861869477680742, 111.12173125861443)","(84.27995319843768, 51.38554917515668)","[(39.96285931776168, 57.45177864164796)]",28
1,1000,32,3.9846073333247976,2,1906,9.484101790863392,0.06215347214842981,2.7399885519220555,2.30269787144754,19.454729186118573,1,2,318.10743466639354,"(-33.80998701234588, 84.70666030911013)","(6.546702979989632, 117.53604460716724)","[(-74.98228416619385, 85.86183323436921), (-49.29366980597699, -88.61174186461827), (67.80927507524035, -25.304925348102415)]",38
1,2000,2,7.491124327938479,0,1150,12.996333144845531,0.9400799789029608,0.6662012128627618,0.8113542055269168,14.113118629993258,2,1,144.96449731175392,"(-23.442897391081118, -21.991481489363366)","(-72.00988315201607, 125.62345661015581)","[(-6.9621284367049725, -17.77409953674018), (-10.007856605361795, -114.70324383651862), (-2.9105260153518486, 48.213995640335554)]",20
1,1000,3,6.568839181013028,2,3463,9.268851488140996,0.16213399843738885,1.813765075026425,0.9374279079517889,14.371573523563693,3,2,366.0065175430391,"(-0.9604231690523335, -123.79619029247944)","(-15.489967097728893, 158.20728819313064)","[(-35.999920128238045, 91.04990564162142)]",24
1,1000,18,7.405134084081509,1,8509,8.74413856110335,0.15095204498882264,1.422732989531026,0.6343922757642967,8.003630160854264,6,0,984.1924135134673,"(46.80938914181516, 113.71160666252246)","(42.340504155976674, -147.63968906912538)","[(-63.82213691811366, -129.79668172596433), (54.26423430866032, 127.8448992836399), (43.751057586001366, -13.180096544325579), (-17.771246744059198, 18.43858596351612)]",0
1,3000,15,9.00220553713483,2,7400,15.211260454853853,0.6653895821735281,0.17417310996216473,2.6720829065134626,6.786160662720926,0,0,1145.0992491710674,"(-36.793746514426644, -67.8149075986766)","(84.74878895005767, -122.86030174942185)","[(-13.151545473448394, 157.22333168806773), (61.40966564189688, -174.47680387610606), (-63.75193646889609, -9.896252634471097), (15.908514967457961, -52.63262984230032)]",13
0,3000,34,3.3583291376575355,0,5094,8.123816217403125,0.7052282989578826,1.7245494308888345,0.770525878627703,16.313832244496403,2,1,851.9495720410687,"(81.58717149755441, -54.15910003887923)","(-70.51269623136089, -23.447917587001598)","[(36.84387955221514, -61.9463090930533)]",47
1,1000,10,6.76415575959621,0,3581,8.574539304208955,1.1484612263507505,1.04381103232024,1.7114876415924418,14.456220121815468,6,0,425.74155759596215,"(74.4337617884342, -80.33163557388933)","(-79.97456322439989, -151.467830165745)","[(12.51971243195112, -86.38217408022432), (-8.004292037496029, -41.459879428364985)]",42
1,1000,48,4.026160175473138,0,9840,11.807779795354483,1.7754457060058229,2.6767876762441816,0.37714487667403485,6.041614665379943,6,1,1177.2556884227106,"(44.24756929600136, 123.80155769558519)","(49.90475163640082, -11.458807390337398)","[(-29.86630329094607, 115.00338314658171)]",9
1,2000,49,3.0042411793006814,0,7360,7.9518763701607025,0.428559098647171,0.4856568888057107,2.6279294355337575,15.737101676548276,6,2,1030.4156355714667,"(18.82229679059057, 171.34966815950634)","(-3.641070473541575, -146.27330651590842)","[(-83.39286036222157, 107.75371593199918), (-30.17146076314991, -131.27184374154118), (29.404330973099874, 129.49477659404715), (-30.009401224390864, 28.372552146074895)]",41
1,2000,49,7.141352890385237,1,1133,19.57894790868061,1.4762531595826234,0.1690893207715285,3.6645043049185615,19.48938467063338,5,0,813.1525832577533,"(68.96019776495226, -66.15575485896252)","(54.907685505817284, 63.08760440553908)","[(61.20808070803329, 148.5316414230918), (-84.59772678465156, -79.28643745413983)]",37
0,2000,23,8.748324871257893,0,3062,14.559145198178161,0.3462916137650638,0.7394499587097766,4.092574044106109,10.627661860827029,5,0,708.622944077863,"(-66.97050566268877, -137.11260600091276)","(-21.044362290935382, -28.005295580857847)","[(-19.116075064119514, 73.0026512803982), (-82.82365157003949, -64.94748217319619), (-49.551706597159544, -28.26399293427056)]",12
1,3000,12,5.487645656890686,2,7703,10.913713839180058,0.7769228663583021,1.8193289772630579,1.8961780037751526,14.313660137030347,2,2,967.8552436480647,"(-56.204801702531, 122.03445619720708)","(-8.772730739036533, -82.72133230853876)","[(-88.44293010103749, 115.95693421423027), (-39.89651662545525, -35.203979828690365)]",13
1,3000,30,5.274414666337189,2,2439,12.782546175716792,1.7852150480097073,0.7576091344186643,0.24931336999424902,12.882571568817642,3,0,718.597319970347,"(7.494260488599124, 41.69996742498367)","(53.42803900966416, -48.21661138361415)","[(17.30009616120107, -158.73039437015984)]",23
0,3000,25,6.246709205493525,1,8446,5.278394047669623,0.8052031692502533,1.7352872775453063,0.5239238399972734,10.371395411274818,0,2,1313.1031904120146,"(82.91883306077472, -121.71243766950936)","(84.84206427874688, -110.67181217486325)","[(45.40292491725066, 89.896921386813), (-41.0714631813128, -20.36866998308213)]",29
1,3000,44,4.421468839662247,1,1524,14.587398213088951,0.14812040354967748,1.8063406014607184,3.8881611506253577,9.999986866173458,2,0,736.0338868354166,"(33.86286059690042, -79.81779189864325)","(-48.16343500487566, -73.76592880265682)","[(-26.073636177955002, 95.63781852167432), (53.19982160106383, -13.407988771667192), (88.89759425156294, 136.27211283847464), (-30.898925953793402, 138.2557122760491)]",40
1,1000,41,7.23362208720004,2,6154,15.833656240218367,0.5982791432766985,1.2340327029065272,1.1862021674418983,8.97209442130097,1,2,911.9785055752018,"(-44.54018797776056, -65.35162455292392)","(36.29497551027667, 130.8990871938325)","[(-29.368155134476375, 10.153652913797117), (41.83526173311654, -27.355466563034156)]",7
1,1000,7,5.092508373183358,0,2327,19.293750467094757,0.8904294599236064,2.180435177699608,0.5697300023155111,6.627551648571888,7,2,268.34755861228354,"(-89.84480184829474, -145.8958027821677)","(-55.210035643018976, 72.84806961403123)","[(61.32928200625338, -169.1167971129189), (-88.20960459255977, -97.74034737600559)]",18
1,2000,39,7.562745949361607,2,5090,8.67968303284181,1.3395986665927906,1.4657529963281064,1.072329644898537,13.922630163112856,5,1,1098.8941840502052,"(26.84752827779846, 119.88458537332974)","(-82.61682964727738, 143.39737585273258)","[(-72.44701698189432, 117.31395877897802)]",6
